,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
2318 HK,114.20104723076926,67.071697778239,114.09602087645756,145.5345966609961,78.50909924022105,67.42259404942475,18.925024182986444,206.24747734433953,16.545024620245425,-19.661873313679894,164.78087063633083,77.02574418290685,92.76527307781753,45.10615049198666,-5.230789405304386,55.485989931444806,17.081660890813925,28.189563073618988,28.29305064591021,63.99121720731417,118.95426021410815,23.727780277043678,-153.27029476012035,19.47085587405812,110.9126354620485,-2.753687585242997,26.191655549353698,261.30048697747424,-4.056267754851399,22.79506550853437,73.45632904308479,26.44779206718211,38.151938167246,-9.943503824889943,46.14603042979712,-80.78246434266245,-6.865418299431406,22.353618264441007,64.41838765030757,-20.055866086778504,725.4156718943732,10.441387719419073,14.998658230855888,3.584752841224466,4.456549773741489,105.32197490571275,153.70241996493635,11.718668469730568,58.2369207391784,78.92351352419352,16.985574212182538,9.174189096636134,368.3452620797047,60.19786851583182,71.48659051028251,6.800227483089752,8.018374013969076,280.08551978466784,27.91758017920436,3.7815022935446785,62.802804854329516,-18.39920604747809,33.436897358178015,88.14200658355168,50.31341174565617,59.98032987408976,171.9005555359693,45.561582852926925
3328 HK,9.072673106169878,7.828054531853826,-1.5961181758277112,14.695869985601545,6.94187925995834,0.760376501367182,0.5158915992613704,24.01949365924017,4.079901868735493,-3.9314313007605803,9.215124107620813,2.9948923269747807,3.0029996582496628,6.956256406279276,6.999763182868636,6.484395640747403,2.841743531451727,0.6067360258775009,-1.0236092501945293,8.729553007167052,4.129377540985398,3.349462465134194,4.546430814920264,0.6066073111296738,-0.8838375665395651,-0.34599063298847993,3.7640868641130445,24.647618163065758,-0.07670147825076312,0.6764127965660274,3.454252880643805,2.853530674511073,2.615256599614343,-0.2539758152722251,2.268127746705051,17.37718714958294,1.757260505836698,1.4463610017877415,8.525665665138014,1.9648530933075687,54.67713285694216,1.2544481797530411,1.222812556204573,0.5163204784238561,0.6611313881952726,12.358049926954749,11.718668469730568,2.5270953469266244,11.21214926996246,3.610366656051186,2.1213453464606626,3.905192200445802,-2.320693721174382,4.988215258259355,4.094002922628066,0.6003316978470907,4.942578906227945,6.066329797711759,0.27542771611489003,-1.1604006460915197,2.7000893386432065,-8.210349643451837,0.7350053280504465,-5.2443453976521734,3.1899160128932413,-3.0853491472606405,8.206413023384476,8.1105118332441
1088 HK,82.27062336247329,56.09509398782163,-16.191870360352603,38.77668401610014,23.39570519824338,14.022008608102409,8.394138475035708,136.70265321258879,19.64768987245141,-29.14854710844101,61.071749210979846,24.576469233461054,19.11290977273998,30.913026848256006,26.899353023095646,49.741180486134624,10.307129459023939,5.0302806951591235,4.082075011577177,54.38879853160365,45.02446694136543,26.397190025642047,-15.267485899133149,21.97196360374719,-1.2824729957558343,-4.866515917679882,18.872470707195912,120.4889645577526,-1.6196149003847575,2.5265898531152455,15.34659970256261,20.70438388552811,27.669487223387303,-2.9645543145970867,10.22483316107658,51.77083407919742,6.196680244273364,4.875606788178016,40.531047524378145,-2.1761921635126504,247.09575959722932,7.389505951875953,8.065105910071031,1.1632548308934159,3.5679706037691994,57.15830108694536,58.2369207391784,11.21214926996246,92.0534001341758,16.878598190759732,15.598063375602042,19.600822091849246,-90.02069691726827,26.078660483308344,20.724955374096304,17.261534267736895,33.868024608412306,66.26616992787339,-56.00564570509542,-0.29978687577745106,36.0710353948464,-51.29765338062167,19.119007803258434,-20.32730520861711,14.907351607178436,-19.338213929099666,5.622706246298835,16.142209637107285
688 HK,108.5847644241102,57.71750103727785,127.0526011976789,128.91440078283455,66.76693025765223,76.98016491477009,20.962681943696737,172.03170465773124,16.847763537405836,-46.16267956909627,178.7303949393729,96.94093423176909,94.42885418276514,46.411956142539715,-16.117140309021906,49.36891103743664,11.204908488580125,32.30089821550889,24.579005896510964,45.984141382412226,122.62785359519572,18.508246414962187,-85.23257277198591,38.58629512104943,120.51141381983761,-10.12742307469301,29.869038116827184,228.27557022057954,-2.4840356810983133,17.866760023050027,70.33193739322174,17.726854544698266,36.57654649626861,-6.268973522936471,40.63550977507816,-25.157336823788896,5.543402832727333,31.975504482683498,63.744103904251865,-20.04857807190075,548.3808901898325,4.734598225934095,15.817990449488612,1.2491676601255424,1.3729713513558883,54.66482258582264,78.92351352419352,3.610366656051186,16.878598190759732,73.79837530624737,21.033743833231995,3.6790745393364257,286.3558581282069,42.00764774570686,65.20439984673607,1.2664607657899476,-9.783990089140753,263.04699606672233,32.71646068501807,7.9626890849485985,59.46941539553787,31.817886918554752,34.44023648770325,111.92106623534363,31.69561268540425,59.647111005024115,140.4347509573833,8.235987587688113
857 HK,46.93829181850507,27.62028392680201,30.472467978721962,46.14233311128216,23.199143545107624,26.308882368303937,7.414300958270204,77.4358280930558,11.715894102375447,-25.324876775238586,71.19694280895973,35.990516293327815,27.786874840670208,25.50545644196318,7.035423497873154,25.959217212733403,7.134994059360777,9.879049128190765,5.518283189957275,20.826470707546285,39.62303004174599,11.274612498282872,7.43223012741459,22.95742907164127,29.714245021599247,-5.325261020994718,15.80682201704317,90.98147461975444,-0.12758616009802268,4.178903705411098,21.866288828832293,8.338100611176799,15.717561739015185,-0.6961103536694906,12.05914871171118,40.63179255188925,9.450854092511491,14.46532124991393,33.283296952515805,4.249889389956958,188.09287209150844,1.2156409653796278,6.8601730251428,0.3974398715767815,0.7145165894828401,18.34785523875704,16.985574212182538,2.1213453464606626,15.598063375602042,21.033743833231995,12.157304986364313,7.494970846465064,-1.0327693608116808,11.0601347968174,19.33393148257467,3.959746961179971,6.775335620487386,72.69880187876382,-8.69083176804045,1.4111287647627608,21.30948959931968,-1.4443382000024825,12.159512392387818,24.57300603991644,6.378295833571041,-3.2575634839552654,38.31843527732558,10.348680948034099
2600 HK,17.892080197234872,16.537002367807517,-8.40087956531364,28.48698608248962,13.666636606510897,1.3264463330285743,0.504181384697878,50.637370397791614,12.691916277781257,-15.604227041242869,22.44359000992574,7.1297366508773194,1.1458808154387323,19.10014795613402,24.630526688013404,16.37296370605467,6.26568216549236,0.06315952708101534,-5.247087841953984,17.140625363370248,1.8208941248507,7.623993330491073,44.11651973258273,8.497055065975152,-9.501862939647445,-1.4154098819107008,11.426387702161021,56.928978814597,0.7377480485628961,-0.5581942712156059,4.96911523509596,6.0588348883786125,5.074646029900777,1.195108580680621,1.681842138704069,81.65853834460131,10.68246006061955,5.173927773706248,25.13376734326489,15.018298626650234,90.95754298506172,0.8310475198900563,3.097276107171942,0.6348434648798379,0.8093963195916533,18.009677693126505,9.174189096636134,3.905192200445802,19.600822091849246,3.6790745393364257,7.494970846465064,13.498453761056162,-79.77774064139406,4.502273707514939,4.940013995389098,-0.29180839725304436,17.18067970309801,-10.337574213822537,-6.666759365546056,-4.301028754987323,1.7616158094501604,-19.739060662854705,-0.46600007034419844,-17.63722839724005,0.5506519640671507,-27.33752231054783,12.471705527168524,3.232574737875644
700 HK,180.03007050004072,38.7296363798505,648.3100549518945,460.5478517120531,248.46537284952515,287.1525344988047,68.13125531943544,317.87743200246655,-42.93731109034351,109.9205899207577,505.73185636309785,261.82239985606435,383.46028378411876,43.69241541622818,-203.55248892075454,13.725756881542978,12.722688422747996,127.8184505832487,148.05600330598816,36.19135639547698,456.9789419743222,-21.467229698173576,-721.232231789487,31.155777179135917,592.116977395207,8.306766338876768,14.692488073081897,517.0377866425083,-15.216992989072136,110.09594125889042,260.99307353938894,31.37944668158893,66.02506988528621,-37.06162942650587,177.6033606043122,-894.2502028562691,-77.10601232370789,77.2470703266177,49.4527160790099,-151.10278652536718,1944.2643855639242,18.760668716019822,34.87414363719114,8.543849843962855,4.375890571684184,126.32198536302326,368.3452620797047,-2.320693721174382,-90.02069691726827,286.3558581282069,-1.0327693608116808,-79.77774064139406,2267.7982990131704,150.9845487731969,229.52565153641788,-22.21176927894639,-145.9398270210559,1136.5038433198954,365.91359234755924,64.13126845089218,172.91813303245232,345.45046293918034,104.26413558681473,699.9012648640191,173.74750268014208,511.89030932466534,702.4930190274318,17.73181094447821
836 HK,61.68621077255493,34.91854165296828,57.55602781521164,70.93079494873342,36.88592194920693,33.27787538743557,11.595826234287852,99.97738333803916,11.608958743898954,-20.37111708990991,82.6562613194848,42.52341035708634,49.503170483579545,24.925463808598955,-3.6712798669373714,28.491346406998275,4.337482687417417,15.855945506316875,11.573975306576378,30.03544123889811,63.39477022814571,10.578028819740215,-65.45995245452669,17.26331846931777,60.656839000703094,-1.5791257793310614,16.280600064668374,153.25713148691833,-2.0824648179687673,12.172550442787891,36.61000481110175,13.98325863761674,19.77266625168238,-5.047642043115249,20.294185103076195,-19.3170686688858,-2.71410387472072,7.146575879847943,35.30417555223304,-7.673453028852212,331.7155964978029,3.9659298319525287,9.038548725359663,0.8352584098272898,1.027750432457058,52.21265335913529,60.19786851583182,4.988215258259355,26.078660483308344,42.00764774570686,11.0601347968174,4.502273707514939,150.9845487731969,38.66002169163774,38.63648622333075,-0.3205648126356808,2.6732973083563825,140.483629409213,18.193312272763116,4.106246017769382,33.87567382135874,28.795071529218685,18.243347255068663,62.468034947451784,24.558961141571576,26.58165334238587,77.16753707864889,24.479283951283445
1109 HK,98.74738217598717,54.1319235979363,107.03131060350448,112.47446607601931,59.7059721346849,66.80376643656615,18.554300208694443,158.82783171797712,17.046952427017228,-43.22528562860009,158.7872482684913,83.90078149848209,83.23185763821935,42.447053131645696,-12.23802615440951,46.19651503924813,10.1676584857741,28.172741775595174,20.410185341140817,44.402742099113404,109.50272881916568,17.837763113293146,-71.81558375757531,34.92250317343386,102.55983802472623,-9.096782533168174,27.560742210534283,205.98978020673368,-2.1825361594251507,15.322585081809413,62.11655093072578,16.093749024751936,33.13070958602928,-5.533046384041597,35.93636548681481,-13.483347311354105,5.433961679553338,27.543492645360367,58.49669335432872,-16.11680342371629,487.8235093207962,4.546529548826316,14.112788905702706,1.2865768282915044,1.598534650765159,53.17275039575152,71.48659051028251,4.094002922628066,20.724955374096304,65.20439984673607,19.33393148257467,4.940013995389098,229.52565153641788,38.63648622333075,58.92104310910206,2.0050450246326283,-5.350450567287736,230.58098269343782,24.91697501273393,6.698290726066427,53.263918085630436,21.755898031181903,30.89977397397196,93.53257117372843,27.731476847538033,46.809001151796565,120.88948305506143,12.188712762217342
1880 HK,24.24624853730948,12.972099555825846,0.34519212023117507,-4.719226024122009,3.2710262267314456,14.591200514318388,4.208192123349204,30.33368233522085,2.219373753871302,4.397059404004865,33.02059495171317,9.348473699821469,10.132740297138938,7.455512438705406,-0.45793320854559805,15.063773941156098,4.879711412773739,3.2289680556142315,8.476263133687409,5.824328889299626,25.659824896975163,6.979437365669697,1.058859346333962,22.129076864355046,6.27919743466315,-0.9606178885602723,3.1218189153647384,-1.58748203658544,0.016090958137250148,1.118459712313093,3.063340468601542,3.7297036218059967,9.32397191056098,-0.25929694415429594,8.661417620287812,-19.161099691414194,2.9221674600306886,5.358707032668209,5.327057670211085,-0.8635751061798317,22.50671045506943,1.485771166037157,1.5351253107759002,0.504322738893057,1.1193420830767056,-1.0128606513508063,6.800227483089752,0.6003316978470907,17.261534267736895,1.2664607657899476,3.959746961179971,-0.29180839725304436,-22.21176927894639,-0.3205648126356808,2.0050450246326283,11.678943912377836,3.7927480695944595,32.14737513297045,-22.1620497969268,4.840425301027548,13.09853750794462,-13.891756642685182,10.095824938361002,5.20709614077193,1.9315875301142418,5.820197109922818,-1.7825866399765258,11.61063933916849
1898 HK,12.52786770460823,17.652986352170455,-42.67239667168806,15.016880653743552,5.0774788279989,-13.700209835606024,-2.7663617580423057,50.73653405161687,14.295825904424877,-13.521779289219227,-2.9663440941237353,-9.989016630098591,-16.746798045727658,15.459656644622754,36.083162279390784,17.207760608478257,6.431521460474834,-6.019573926448828,-10.68854323137639,20.248760539981376,-15.936876512641645,10.102524380894703,61.21937203503159,2.7652438323337294,-38.93283563838094,-0.9052834128384436,10.230112674573286,37.69228938791072,0.9463659905162182,-4.2977533426383525,-6.374967279393419,6.2468421746067415,3.8666118456750858,2.3127528814452556,-5.052549348091474,106.60083849129822,10.982031952422346,-0.21050252724416532,21.437430236748984,14.454468238976377,34.54671001306994,1.6537012344569915,1.3382689677530166,0.5652801682345036,1.3953677361822951,21.136595819837424,8.018374013969076,4.942578906227945,33.868024608412306,-9.783990089140753,6.775335620487386,17.18067970309801,-145.9398270210559,2.6732973083563825,-5.350450567287736,3.7927480695944595,22.35817651477359,-58.33659543926247,-20.65437721170698,-4.671751957849812,-4.263431356795243,-34.65771682806216,-4.402728896085448,-54.547978468372236,-3.0217059922708103,-35.205766110307245,-16.37008744083228,4.9525108989708455
1044 HK,422.6095590191314,210.76223248091154,477.99122987463954,399.9629109008619,220.37194478686067,305.16506786784174,84.55112891536979,595.0279984339331,41.46834742011514,-142.5684184172888,680.4339875369959,363.66680945304944,355.43070030256365,150.87468685660735,-105.79750559320439,185.14032438869185,39.58163992871066,123.33164755570823,109.72656065797756,156.68379683473376,488.64815037027086,73.97426509015445,-400.340679485736,158.6501029688905,465.31058384863184,-38.60698776331784,94.25541308101374,734.0647334800638,-10.747805239797728,68.8967216331274,254.32496448742842,61.806572269657764,144.9373023131401,-26.460250464162588,159.6428443504566,-259.7841259212537,5.933237860772179,119.18663233819932,202.07352230915728,-107.39119149645978,1892.6157612296713,18.70135743026582,56.462811499230874,4.10411360719095,5.868983160854187,163.48620058758496,280.08551978466784,6.066329797711759,66.26616992787339,263.04699606672233,72.69880187876382,-10.337574213822537,1136.5038433198954,140.483629409213,230.58098269343782,32.14737513297045,-58.33659543926247,1065.8980462567908,56.30968234708119,49.23053753310376,247.68760678316477,118.25835018873309,146.725740501705,465.2243153298063,122.43530805738357,264.85580491574297,478.5275797220246,68.98349789064905
1299 HK,-49.119843386217156,-30.044606311219827,78.3646114456665,100.71678123422807,46.17684809389285,6.743993679713591,-1.8713507861772325,0.2508435285105361,-4.189929050017638,30.93825148985048,9.856695906628957,0.2744447247904955,34.69844396039387,2.5979352444193484,-8.22050445691442,-34.2871577087629,0.2267630253882026,11.733532224262888,-1.148991756294921,-10.022352432540337,12.593132536559443,-25.571639828912215,-11.300094174472038,-23.41120717588485,59.84618677013143,6.424621328535909,-0.756196532188619,59.96102197674702,0.11908425224269253,16.089529072239877,26.09416007457107,-7.44695179474931,-19.60265753193585,-0.625579796224624,14.219867969544131,-41.71484682190746,-5.090589774898092,6.255059591356014,1.8504402269898732,-1.9289513598917554,211.98551359828068,-0.21679959622634498,0.49742724198399335,2.216246890617755,0.16517299736742785,13.048966457760322,27.91758017920436,0.27542771611489003,-56.00564570509542,32.71646068501807,-8.69083176804045,-6.666759365546056,365.91359234755924,18.193312272763116,24.91697501273393,-22.1620497969268,-20.65437721170698,56.30968234708119,76.20293324179875,2.1781249079732543,-18.68274198384577,52.0098288565716,-14.428711589583447,87.97865730559744,20.640516619110056,63.735327149701035,115.25515456243502,25.122479658322767
151 HK,11.01184083994063,2.118316275025951,20.28444736979114,5.500562989254467,7.614757307882904,17.01881332168625,5.028905435869823,10.383714594251991,-0.6862317984986226,13.464055577939531,30.3274911062411,7.721270997001613,18.386764754576838,5.649352933566675,-7.7280526279129464,3.9001225503154076,2.225536939033575,6.183450094745259,8.633732547580411,-1.7095338483224956,31.408464220454302,-0.7692890138837376,-3.4978527195873155,20.244291136068362,22.96795668317378,0.653436177764418,0.9954343147028791,0.7407219488441434,-0.01777952661681298,5.167154287738788,5.916151475241422,0.6505631865054922,4.284998019622015,-0.6562499241912363,10.265185059514852,-40.17555074686297,0.7605956745358637,4.453021553098445,1.3546861888465955,-1.966870557629091,23.0408989082273,0.4851715621646963,1.863875406493587,0.3383587177622617,0.24839129934709578,-6.8417359865154115,3.7815022935446785,-1.1604006460915197,-0.29978687577745106,7.9626890849485985,1.4111287647627608,-4.301028754987323,64.13126845089218,4.106246017769382,6.698290726066427,4.840425301027548,-4.671751957849812,49.23053753310376,2.1781249079732543,7.6432716093571,10.076507339835828,25.864020525632792,8.589640130596031,47.75722622717867,7.067781981771503,23.35265052749308,14.482148483016594,8.648564832114591
322 HK,116.61723401306651,60.873393657725046,97.35619808076535,84.85158681525432,48.39621250758913,72.09973576754899,21.06731508672724,157.36985543151434,13.843257215351494,-45.465585779515344,167.53738683651758,89.05949401804239,80.61019006451389,40.51168250139577,-19.8193229335498,54.85441153646861,10.34654910946164,28.054898950058146,23.98243113165508,45.832033052009905,117.14188961406006,24.29140895692536,-85.06495352826484,44.383328448676615,100.0553411627242,-11.315170877024913,25.8050583761084,182.0371200084754,-2.5864313888477892,14.20846440050229,58.06740286367914,17.75039403498897,39.90404043687368,-6.094145868597136,34.83064890819219,-34.61228531773956,4.046929341003212,28.43685786234148,54.26709364555025,-22.18468434093668,441.3656180643106,4.782969041939008,14.593132876218377,0.5986459310424085,1.7385371580766296,44.78837272010036,62.802804854329516,2.7000893386432065,36.0710353948464,59.46941539553787,21.30948959931968,1.7616158094501604,172.91813303245232,33.87567382135874,53.263918085630436,13.09853750794462,-4.263431356795243,247.68760678316477,-18.68274198384577,10.076507339835828,66.09957518219524,9.895926286727565,38.610485449811996,97.46814195734666,26.800992700885832,39.08248763688717,95.0287710399897,21.610253656884833
1928 HK,-16.642360216309918,-32.100182274379925,89.52045053997968,71.36799421109842,13.455301207001073,42.31050390082226,14.700892069591443,-44.90564554760207,-8.638390570538446,54.029173907934464,37.761297620504585,13.009069348115265,61.34913886857112,11.3147371344066,-28.706578580468207,-30.324672929834335,-8.030905455508481,20.03426699351046,12.368300311148529,-32.88772046136987,86.24294691075296,-30.350232130338707,30.79979163795429,49.52251042686293,92.88380158617326,7.780623303355291,-5.191836614443293,25.930350958497836,-0.30110195408004503,24.03375773404695,10.557174193655268,-0.16494899446796726,-3.287729843079932,-0.8357296393721474,20.792929539277967,-120.77814381158328,-3.3655287440673636,-4.65408437794104,-5.871111665064908,-8.72432601017545,-24.11187832249979,-2.5334854915792517,7.463517391885169,-0.9102101545634821,-2.516117527166097,-46.14420476672617,-18.39920604747809,-8.210349643451837,-51.29765338062167,31.817886918554752,-1.4443382000024825,-19.739060662854705,345.45046293918034,28.795071529218685,21.755898031181903,-13.891756642685182,-34.65771682806216,118.25835018873309,52.0098288565716,25.864020525632792,9.895926286727565,213.50400744208002,11.988792782870627,283.8134042711437,31.912845003145886,90.51707651247892,61.234854437465565,13.400172032725573
135 HK,67.43821854963717,34.57894875863921,58.04933893968409,46.133472661729115,27.46361872316445,44.75600660452956,12.832285800154803,87.61869737599234,7.527978077939524,-22.80891457676373,99.79547548751567,51.14253620319833,48.96840682223171,22.965893057128067,-13.900138760673714,31.469481735072737,5.699845928540088,16.90428787163471,15.490009977673337,24.734339027092815,72.88245574473336,13.587311468635887,-47.306109471341,29.94425313549629,59.96092806505785,-6.352571130483115,14.334822983420596,96.47596730143589,-1.4376379840183502,8.471303182718493,33.59424061582823,9.361638242218916,23.605837903306682,-3.4163398749082443,21.773103743863892,-29.518750209408193,2.507328467501536,16.860447638902347,29.688965754166514,-13.434255988703404,241.65195511335705,2.6662551184829226,8.344422140934109,0.3400329961537531,1.0780987886471676,20.461952935269824,33.436897358178015,0.7350053280504465,19.119007803258434,34.44023648770325,12.159512392387818,-0.46600007034419844,104.26413558681473,18.243347255068663,30.89977397397196,10.095824938361002,-4.402728896085448,146.725740501705,-14.428711589583447,8.589640130596031,38.610485449811996,11.988792782870627,24.40302966429896,62.34295161786626,14.779197370018048,28.0896489843932,54.15046502591255,4.679698182960456
27 HK,143.32326217542322,57.7923576844034,230.30166887107032,184.23109697013578,92.11403814779203,141.45552275445456,38.901637961686994,195.70149678154132,7.890981263535939,-11.556431580145514,283.95333282498933,141.46600764292359,165.95441536820874,62.1885884750824,-56.307296266691566,53.16612659959362,14.012802956146002,57.18846886129099,50.52463085549185,36.83330269849311,232.6276547372186,11.812678272086268,-128.14109794931318,87.83288259438245,225.33965768278821,-9.527115969287383,30.627312741215416,259.83084771767875,-3.7631336497775485,39.26502775034842,100.80343784251245,20.28675273664783,51.53789687949622,-9.879650351924196,76.13297072996721,-175.86149868701156,2.131879106835925,46.35427428963433,69.20793128952741,-46.038723174954754,683.9581661393655,5.0759367539689775,23.861713012421557,1.5355703060770345,0.6880717168988765,21.084868330697454,88.14200658355168,-5.2443453976521734,-20.32730520861711,111.92106623534363,24.57300603991644,-17.63722839724005,699.9012648640191,62.468034947451784,93.53257117372843,5.20709614077193,-54.547978468372236,465.2243153298063,87.97865730559744,47.75722622717867,97.46814195734666,283.8134042711437,62.34295161786626,330.56776234605445,67.8196082052043,183.1309671442248,218.2936987364371,27.547594046303793
2319 HK,41.880288664143045,21.475818048883536,51.26672053623052,54.29627454205224,30.320808075726443,29.88660416849619,9.15918853526041,68.72359429656957,4.9339653972815585,0.4278515972121744,68.14602079824331,30.900380983718648,40.396189205949895,20.88084117735725,-5.507183824998728,20.036548019169476,6.462704404643138,12.882051635923732,12.12507216059773,19.64249305956807,54.321747391487634,6.525976042553022,-48.05826687070145,17.516639649744924,51.32945597884555,-0.29246284352594765,9.477400927536674,94.00379562172006,-1.379825319372374,11.474140881257938,27.6408714543746,9.967919012659,13.704088515911128,-3.7261913101339443,20.05377563825004,-42.05438871867659,-2.3340867050498484,8.667717008234318,23.01869741751248,-5.154505034679954,247.72784770998788,3.226968237409489,6.431599421555584,1.2272679512246871,1.1028853541577155,32.229003474048824,50.31341174565617,3.1899160128932413,14.907351607178436,31.69561268540425,6.378295833571041,0.5506519640671507,173.74750268014208,24.558961141571576,27.731476847538033,1.9315875301142418,-3.0217059922708103,122.43530805738357,20.640516619110056,7.067781981771503,26.800992700885832,31.912845003145886,14.779197370018048,67.8196082052043,24.77490626680649,33.363442357312756,66.40315636074523,23.631032058644017
823 HK,35.349687569117584,-0.41212988115302857,157.70530944249103,94.86515001692258,51.71210202094323,76.02603693431392,18.733538614829644,54.23424059856107,-16.51726656334742,45.6046804899437,122.26288625023406,61.41440321881544,97.49516577703112,1.6288556478989378,-58.81982838828313,-6.13496802958635,1.2406824015642357,32.73291105795315,44.6629302523289,-8.197792126498415,127.16982859740351,-11.38167821935126,-155.40567512698684,29.14258775971738,150.6374507621046,3.292155734128558,-2.8646302583385803,66.97013618751406,-3.3122034255784905,26.76719657279021,52.9775586380366,3.7049964097268386,14.322246207527227,-7.966293256421287,46.143596038979965,-262.94949844937815,-17.529716355917238,19.265634907485882,-6.07397447426758,-43.31105237745987,328.95681884239445,4.75194637967414,6.574550284511292,1.6467781164807476,1.0791244903512511,-4.6169037073585875,59.98032987408976,-3.0853491472606405,-19.338213929099666,59.647111005024115,-3.2575634839552654,-27.33752231054783,511.89030932466534,26.58165334238587,46.809001151796565,5.820197109922818,-35.205766110307245,264.85580491574297,63.735327149701035,23.35265052749308,39.08248763688717,90.51707651247892,28.0896489843932,183.1309671442248,33.363442357312756,136.9686521760865,143.8620372232706,3.25162769694751
1 HK,183.56807455590433,98.91659499936145,266.6433149562102,322.7508353547015,161.01589763681366,156.61432602917114,37.01128217881762,376.7243192126248,37.83243393990293,-52.01320247503203,369.2772975770063,184.70138731675272,184.06109341317523,104.59758521463002,-1.236905049731506,90.73197325476566,32.284617896467296,62.54115046437683,50.596369503239046,76.909498556179,230.55415580641312,29.64692507265112,-109.92957263778922,77.09805781280437,236.3063478228318,-8.977649571988735,62.737415457486634,464.3445934070259,-3.2259967430673298,39.27965164689404,144.92869585190485,37.8327825153052,62.59209876255153,-9.978818724426116,98.20572065876996,-27.48356194355121,19.054948864180645,66.38469939723267,134.91605549275008,-22.975962949656704,1174.941068818516,9.855436296270526,30.217294439384617,5.047037596158102,3.9441127958194486,103.749395762502,171.9005555359693,8.206413023384476,5.622706246298835,140.4347509573833,38.31843527732558,12.471705527168524,702.4930190274318,77.16753707864889,120.88948305506143,-1.7825866399765258,-16.37008744083228,478.5275797220246,115.25515456243502,14.482148483016594,95.0287710399897,61.234854437465565,54.15046502591255,218.2936987364371,66.40315636074523,143.8620372232706,359.90228013682264,51.477487074099365
1113 HK,42.618374405728105,24.536084992197644,-30.848626079573943,70.29083880766866,31.201982447565697,8.370013947330825,3.310113088593842,111.8640085219487,9.432622234840803,9.74184575298704,67.53224262710641,-0.7520639627439174,29.301389045914156,25.91600900347066,8.950905835316256,31.122676077093754,19.099026172661127,5.934333254505163,6.946861297681203,22.949619065278664,37.64235957041791,5.022175843634328,55.9042670264148,40.68580451791572,-1.2522164134104337,-0.6370850515497029,6.161254946570222,49.12942008376989,0.2642203447179096,9.482041669039928,-1.8529796588115575,9.002896774949875,8.107606895475234,0.8303354017098539,31.879228000068323,-1.5498791116527604,5.771716758947381,-0.8370614670992376,27.60572525834481,4.560860331414393,230.67917662318808,6.360375080191191,5.440339909716374,4.798920521990322,5.566178726761573,42.44190258185677,45.561582852926925,8.1105118332441,16.142209637107285,8.235987587688113,10.348680948034099,3.232574737875644,17.73181094447821,24.479283951283445,12.188712762217342,11.61063933916849,4.9525108989708455,68.98349789064905,25.122479658322767,8.648564832114591,21.610253656884833,13.400172032725573,4.679698182960456,27.547594046303793,23.631032058644017,3.25162769694751,51.477487074099365,69.11915639034618
